#K-Path(1/A) Energy-Level(eV)
# NKPTS & NBANDS: 120  32
# Band-Index    1
   0.27582    -16.268798
   0.25074    -16.333214
   0.22567    -16.394567
   0.20059    -16.452147
   0.17552    -16.505279
   0.15045    -16.553278
   0.12537    -16.595470
   0.10030    -16.631184
   0.07522    -16.659777
   0.05015    -16.680673
   0.02507    -16.693408
   0.00000    -16.697686
 
# Band-Index    3
   0.00000    -15.318873
   0.02507    -15.319990
   0.05015    -15.323229
   0.07522    -15.328320
   0.10030    -15.335024
   0.12537    -15.343194
   0.15045    -15.352791
   0.17552    -15.363853
   0.20059    -15.376458
   0.22567    -15.390774
   0.25074    -15.407014
   0.27582    -15.425458
   0.30089    -15.446448
   0.32597    -15.470366
   0.35104    -15.497635
   0.37612    -15.528545
   0.40119    -15.563063
   0.42626    -15.600094
   0.45134    -15.634915
   0.47641    -15.651987
   0.47641    -15.651987
   0.51429    -15.585254
   0.55216    -15.471238
   0.59004    -15.346185
   0.62792    -15.363902
   0.66579    -15.460361
   0.70367    -15.555921
   0.74154    -15.649719
   0.77942    -15.741102
   0.81729    -15.829475
   0.85517    -15.914247
   0.89305    -15.994724
   0.93092    -16.070097
   0.96880    -16.139428
   1.00667    -16.201605
   1.04455    -16.255352
   1.08242    -16.299274
   1.12030    -16.331952
   1.15818    -16.352149
   1.19605    -16.358984
   1.19605    -16.358984
   1.20696    -16.358732
   1.21788    -16.357976
   1.22879    -16.356719
   1.23970    -16.354961
   1.25061    -16.352699
   1.26152    -16.349942
   1.27243    -16.346683
   1.28334    -16.342924
   1.29426    -16.338669
   1.30517    -16.333920
   1.31608    -16.328680
   1.32699    -16.322951
   1.33790    -16.316734
   1.34881    -16.310029
   1.35972    -16.302844
   1.37064    -16.295180
   1.38155    -16.287041
   1.39246    -16.278436
   1.40337    -16.269363
   1.40337    -16.269363
   1.42310    -16.261480
   1.44282    -16.244999
   1.46255    -16.220124
   1.48228    -16.187747
   1.50200    -16.149057
   1.52173    -16.105168
   1.54146    -16.057010
   1.56118    -16.005291
   1.58091    -15.950550
   1.60064    -15.893181
   1.62036    -15.833497
   1.64009    -15.771743
   1.65982    -15.708126
   1.67954    -15.642824
   1.69927    -15.576010
   1.71900    -15.507907
   1.73872    -15.438921
   1.75845    -15.370574
   1.77818    -15.322556
   1.77818    -15.322556
   1.80316    -15.323560
   1.82815    -15.326507
   1.85314    -15.331235
   1.87812    -15.337566
   1.90311    -15.345404
   1.92810    -15.354716
   1.95308    -15.365538
